0.9788 -0.0257 -0.1991 -0.0412

0.7182 0.0200 0.6955 -0.0054
0.9874 -0.0587 -0.1458 -0.0173
0.9679 0.0072 0.2513 -0.0037
0.9876 -0.0042 -0.1433 0.0635
0.9863 0.0431 -0.1458 -0.0637
0.8365 -0.0299 0.5462 -0.0325
0.9985 -0.0242 -0.0352 0.0336
1.0000 -0.0008 0.0041 -0.0050
0.9994 -0.0009 0.0334 -0.0114
0.9990 -0.0008 0.0417 -0.0143
0.9945 0.0537 -0.0212 -0.0872
0.8640 0.1333 0.2329 -0.4260
0.9144 0.3972 -0.0347 0.0705
0.9970 -0.0247 -0.0725 -0.0045
0.9999 -0.0071 -0.0094 0.0026
0.9997 -0.0234 0.0034 0.0030
0.9928 -0.0593 -0.0274 0.1005
0.8280 -0.1644 0.2680 0.4643
0.9495 -0.3064 -0.0462 -0.0492
0.9788 -0.0252 -0.1998 -0.0374

0.7182 0.0200 0.6955 -0.0054
0.9874 -0.0587 -0.1458 -0.0173
0.9679 0.0072 0.2513 -0.0037
0.9876 -0.0042 -0.1433 0.0635
0.9863 0.0431 -0.1458 -0.0637
0.8365 -0.0299 0.5462 -0.0325
0.9985 -0.0242 -0.0352 0.0336
1.0000 -0.0008 0.0041 -0.0050
0.9994 -0.0009 0.0334 -0.0114
0.9990 -0.0008 0.0417 -0.0143
0.9945 0.0537 -0.0212 -0.0872
0.8640 0.1333 0.2329 -0.4260
0.9144 0.3972 -0.0347 0.0705
0.9970 -0.0247 -0.0725 -0.0045
0.9999 -0.0071 -0.0094 0.0026
0.9997 -0.0234 0.0034 0.0030
0.9928 -0.0593 -0.0274 0.1005
0.8280 -0.1644 0.2680 0.4643
0.9495 -0.3064 -0.0462 -0.0492
0.9788 -0.0252 -0.1998 -0.0374

0.7192 0.0091 0.6947 -0.0055
0.9922 -0.0451 -0.1156 -0.0130
0.9721 0.0076 0.2344 -0.0025
0.9859 -0.0111 -0.1551 0.0623
0.9818 0.0511 -0.1753 -0.0526
0.8528 -0.0289 0.5206 -0.0307
0.9978 -0.0097 -0.0604 0.0236
1.0000 0.0005 0.0045 -0.0037
0.9994 0.0037 0.0343 -0.0069
0.9990 0.0048 0.0428 -0.0084
0.9944 0.0622 -0.0208 -0.0833
0.8678 0.1407 0.2266 -0.4192
0.9082 0.4092 -0.0457 0.0753
0.9970 -0.0248 -0.0733 -0.0044
0.9999 -0.0056 -0.0095 0.0036
0.9996 -0.0263 0.0035 0.0017
0.9934 -0.0508 -0.0278 0.0990
0.8286 -0.1452 0.2677 0.4698
0.9524 -0.2987 -0.0406 -0.0460
0.9790 -0.0233 -0.1995 -0.0361

0.7192 0.0091 0.6947 -0.0055
0.9922 -0.0451 -0.1156 -0.0130
0.9721 0.0076 0.2344 -0.0025
0.9859 -0.0111 -0.1551 0.0623
0.9818 0.0511 -0.1753 -0.0526
0.8528 -0.0289 0.5206 -0.0307
0.9978 -0.0097 -0.0604 0.0236
1.0000 0.0005 0.0045 -0.0037
0.9994 0.0037 0.0343 -0.0069
0.9990 0.0048 0.0428 -0.0084
0.9944 0.0622 -0.0208 -0.0833
0.8678 0.1407 0.2266 -0.4192
0.9082 0.4092 -0.0457 0.0753
0.9970 -0.0248 -0.0733 -0.0044
0.9999 -0.0056 -0.0095 0.0036
0.9996 -0.0263 0.0035 0.0017
0.9934 -0.0508 -0.0278 0.0990
0.8286 -0.1452 0.2677 0.4698
0.9524 -0.2987 -0.0406 -0.0460
0.9790 -0.0233 -0.1995 -0.0361

0.7191 0.0019 0.6949 -0.0068
0.9955 -0.0340 -0.0878 -0.0093
0.9755 0.0077 0.2199 -0.0016
0.9837 -0.0188 -0.1680 0.0610
0.9766 0.0560 -0.2026 -0.0444
0.8758 -0.0250 0.4813 -0.0287
0.9972 -0.0039 -0.0736 0.0161
1.0000 0.0016 0.0048 -0.0026
0.9993 0.0072 0.0353 -0.0032
0.9990 0.0091 0.0440 -0.0037
0.9941 0.0708 -0.0202 -0.0797
0.8724 0.1469 0.2201 -0.4110
0.9018 0.4213 -0.0530 0.0807
0.9970 -0.0246 -0.0738 -0.0047
0.9999 -0.0050 -0.0102 0.0048
0.9996 -0.0295 -0.0000 0.0009
0.9938 -0.0443 -0.0283 0.0980
0.8298 -0.1280 0.2667 0.4732
0.9549 -0.2910 -0.0382 -0.0438
0.9790 -0.0203 -0.1999 -0.0352

0.7191 0.0019 0.6949 -0.0068
0.9955 -0.0340 -0.0878 -0.0093
0.9755 0.0077 0.2199 -0.0016
0.9837 -0.0188 -0.1680 0.0610
0.9766 0.0560 -0.2026 -0.0444
0.8758 -0.0250 0.4813 -0.0287
0.9972 -0.0039 -0.0736 0.0161
1.0000 0.0016 0.0048 -0.0026
0.9993 0.0072 0.0353 -0.0032
0.9990 0.0091 0.0440 -0.0037
0.9941 0.0708 -0.0202 -0.0797
0.8724 0.1469 0.2201 -0.4110
0.9018 0.4213 -0.0530 0.0807
0.9970 -0.0246 -0.0738 -0.0047
0.9999 -0.0050 -0.0102 0.0048
0.9996 -0.0295 -0.0000 0.0009
0.9938 -0.0443 -0.0283 0.0980
0.8298 -0.1280 0.2667 0.4732
0.9549 -0.2910 -0.0382 -0.0438
0.9790 -0.0203 -0.1999 -0.0352

0.7172 -0.0016 0.6968 -0.0088
0.9976 -0.0290 -0.0628 -0.0065
0.9783 0.0073 0.2068 -0.0011
0.9812 -0.0227 -0.1821 0.0598
0.9713 0.0584 -0.2274 -0.0389
0.9033 -0.0146 0.4279 -0.0279
0.9972 -0.0071 -0.0739 0.0106
1.0000 0.0023 0.0049 -0.0018
0.9993 0.0097 0.0357 -0.0005
0.9989 0.0122 0.0445 -0.0001
0.9937 0.0784 -0.0199 -0.0773
0.8776 0.1518 0.2140 -0.4011
0.8957 0.4321 -0.0592 0.0862
0.9970 -0.0238 -0.0739 -0.0031
0.9999 -0.0043 -0.0114 0.0063
0.9994 -0.0328 -0.0051 0.0005
0.9940 -0.0389 -0.0289 0.0980
0.8310 -0.1139 0.2663 0.4749
0.9576 -0.2829 -0.0362 -0.0422
0.9789 -0.0170 -0.2010 -0.0342

0.7172 -0.0016 0.6968 -0.0088
0.9976 -0.0290 -0.0628 -0.0065
0.9783 0.0073 0.2068 -0.0011
0.9812 -0.0227 -0.1821 0.0598
0.9713 0.0584 -0.2274 -0.0389
0.9033 -0.0146 0.4279 -0.0279
0.9972 -0.0071 -0.0739 0.0106
1.0000 0.0023 0.0049 -0.0018
0.9993 0.0097 0.0357 -0.0005
0.9989 0.0122 0.0445 -0.0001
0.9937 0.0784 -0.0199 -0.0773
0.8776 0.1518 0.2140 -0.4011
0.8957 0.4321 -0.0592 0.0862
0.9970 -0.0238 -0.0739 -0.0031
0.9999 -0.0043 -0.0114 0.0063
0.9994 -0.0328 -0.0051 0.0005
0.9940 -0.0389 -0.0289 0.0980
0.8310 -0.1139 0.2663 0.4749
0.9576 -0.2829 -0.0362 -0.0422
0.9789 -0.0170 -0.2010 -0.0342

0.7143 -0.0025 0.6998 -0.0091
0.9988 -0.0309 -0.0377 -0.0054
0.9815 0.0069 0.1913 -0.0008
0.9788 -0.0202 -0.1954 0.0587
0.9670 0.0595 -0.2451 -0.0366
0.9337 -0.0118 0.3571 -0.0211
0.9977 0.0018 -0.0665 0.0092
1.0000 0.0030 0.0047 -0.0015
0.9993 0.0118 0.0354 0.0008
0.9989 0.0147 0.0442 0.0013
0.9932 0.0852 -0.0200 -0.0769
0.8833 0.1552 0.2085 -0.3902
0.8908 0.4402 -0.0660 0.0911
0.9969 -0.0256 -0.0738 -0.0020
0.9999 -0.0032 -0.0131 0.0080
0.9993 -0.0361 -0.0100 -0.0005
0.9941 -0.0329 -0.0297 0.0991
0.8323 -0.1035 0.2669 0.4748
0.9600 -0.2749 -0.0337 -0.0408
0.9787 -0.0140 -0.2018 -0.0338

0.7143 -0.0025 0.6998 -0.0091
0.9988 -0.0309 -0.0377 -0.0054
0.9815 0.0069 0.1913 -0.0008
0.9788 -0.0202 -0.1954 0.0587
0.9670 0.0595 -0.2451 -0.0366
0.9337 -0.0118 0.3571 -0.0211
0.9977 0.0018 -0.0665 0.0092
1.0000 0.0030 0.0047 -0.0015
0.9993 0.0118 0.0354 0.0008
0.9989 0.0147 0.0442 0.0013
0.9932 0.0852 -0.0200 -0.0769
0.8833 0.1552 0.2085 -0.3902
0.8908 0.4402 -0.0660 0.0911
0.9969 -0.0256 -0.0738 -0.0020
0.9999 -0.0032 -0.0131 0.0080
0.9993 -0.0361 -0.0100 -0.0005
0.9941 -0.0329 -0.0297 0.0991
0.8323 -0.1035 0.2669 0.4748
0.9600 -0.2749 -0.0337 -0.0408
0.9787 -0.0140 -0.2018 -0.0338

0.7112 -0.0033 0.7030 -0.0063
0.9993 -0.0343 -0.0104 -0.0059
0.9851 0.0071 0.1716 -0.0007
0.9766 -0.0150 -0.2069 0.0573
0.9650 0.0643 -0.2515 -0.0381
0.9637 -0.0077 0.2666 -0.0114
0.9983 0.0094 -0.0552 0.0146
1.0000 0.0036 0.0043 -0.0014
0.9993 0.0141 0.0345 0.0012
0.9989 0.0176 0.0431 0.0019
0.9926 0.0918 -0.0201 -0.0773
0.8880 0.1582 0.2047 -0.3801
0.8880 0.4446 -0.0702 0.0948
0.9970 -0.0181 -0.0755 0.0013
0.9999 -0.0016 -0.0135 0.0098
0.9992 -0.0385 -0.0146 -0.0017
0.9942 -0.0262 -0.0302 0.1002
0.8337 -0.0951 0.2665 0.4742
0.9622 -0.2678 -0.0290 -0.0391
0.9789 -0.0114 -0.2013 -0.0340

0.7112 -0.0033 0.7030 -0.0063
0.9993 -0.0343 -0.0104 -0.0059
0.9851 0.0071 0.1716 -0.0007
0.9766 -0.0150 -0.2069 0.0573
0.9650 0.0643 -0.2515 -0.0381
0.9637 -0.0077 0.2666 -0.0114
0.9983 0.0094 -0.0552 0.0146
1.0000 0.0036 0.0043 -0.0014
0.9993 0.0141 0.0345 0.0012
0.9989 0.0176 0.0431 0.0019
0.9926 0.0918 -0.0201 -0.0773
0.8880 0.1582 0.2047 -0.3801
0.8880 0.4446 -0.0702 0.0948
0.9970 -0.0181 -0.0755 0.0013
0.9999 -0.0016 -0.0135 0.0098
0.9992 -0.0385 -0.0146 -0.0017
0.9942 -0.0262 -0.0302 0.1002
0.8337 -0.0951 0.2665 0.4742
0.9622 -0.2678 -0.0290 -0.0391
0.9789 -0.0114 -0.2013 -0.0340

0.7083 -0.0053 0.7059 -0.0001
0.9992 -0.0346 0.0170 -0.0081
0.9881 0.0061 0.1536 0.0002
0.9740 -0.0096 -0.2176 0.0621
0.9639 0.0749 -0.2521 -0.0405
0.9848 -0.0053 0.1736 -0.0032
0.9981 0.0098 -0.0515 0.0331
1.0000 0.0045 0.0037 -0.0014
0.9993 0.0172 0.0328 0.0014
0.9989 0.0214 0.0410 0.0022
0.9920 0.0973 -0.0197 -0.0774
0.8912 0.1612 0.2023 -0.3727
0.8870 0.4461 -0.0690 0.0976
0.9970 -0.0129 -0.0762 0.0041
0.9999 -0.0000 -0.0115 0.0093
0.9990 -0.0393 -0.0193 -0.0017
0.9944 -0.0180 -0.0301 0.0997
0.8344 -0.0886 0.2659 0.4746
0.9640 -0.2621 -0.0240 -0.0374
0.9791 -0.0082 -0.2003 -0.0345

0.7083 -0.0053 0.7059 -0.0001
0.9992 -0.0346 0.0170 -0.0081
0.9881 0.0061 0.1536 0.0002
0.9740 -0.0096 -0.2176 0.0621
0.9639 0.0749 -0.2521 -0.0405
0.9848 -0.0053 0.1736 -0.0032
0.9981 0.0098 -0.0515 0.0331
1.0000 0.0045 0.0037 -0.0014
0.9993 0.0172 0.0328 0.0014
0.9989 0.0214 0.0410 0.0022
0.9920 0.0973 -0.0197 -0.0774
0.8912 0.1612 0.2023 -0.3727
0.8870 0.4461 -0.0690 0.0976
0.9970 -0.0129 -0.0762 0.0041
0.9999 -0.0000 -0.0115 0.0093
0.9990 -0.0393 -0.0193 -0.0017
0.9944 -0.0180 -0.0301 0.0997
0.8344 -0.0886 0.2659 0.4746
0.9640 -0.2621 -0.0240 -0.0374
0.9791 -0.0082 -0.2003 -0.0345

0.7057 -0.0086 0.7084 0.0095
0.9988 -0.0304 0.0360 -0.0097
0.9878 0.0060 0.1558 -0.0003
0.9712 -0.0058 -0.2313 0.0566
0.9574 0.0828 -0.2730 -0.0437
0.9900 -0.0070 0.1411 0.0020
0.9961 0.0007 -0.0797 0.0381
1.0000 0.0056 0.0029 -0.0016
0.9993 0.0211 0.0307 0.0013
0.9989 0.0263 0.0383 0.0022
0.9916 0.1018 -0.0187 -0.0774
0.8932 0.1625 0.2006 -0.3681
0.8870 0.4461 -0.0655 0.0997
0.9970 -0.0139 -0.0755 0.0039
0.9999 0.0011 -0.0097 0.0075
0.9989 -0.0390 -0.0240 -0.0014
0.9946 -0.0090 -0.0300 0.0991
0.8344 -0.0833 0.2665 0.4752
0.9650 -0.2591 -0.0197 -0.0365
0.9792 -0.0045 -0.1998 -0.0351

0.7057 -0.0086 0.7084 0.0095
0.9988 -0.0304 0.0360 -0.0097
0.9878 0.0060 0.1558 -0.0003
0.9712 -0.0058 -0.2313 0.0566
0.9574 0.0828 -0.2730 -0.0437
0.9900 -0.0070 0.1411 0.0020
0.9961 0.0007 -0.0797 0.0381
1.0000 0.0056 0.0029 -0.0016
0.9993 0.0211 0.0307 0.0013
0.9989 0.0263 0.0383 0.0022
0.9916 0.1018 -0.0187 -0.0774
0.8932 0.1625 0.2006 -0.3681
0.8870 0.4461 -0.0655 0.0997
0.9970 -0.0139 -0.0755 0.0039
0.9999 0.0011 -0.0097 0.0075
0.9989 -0.0390 -0.0240 -0.0014
0.9946 -0.0090 -0.0300 0.0991
0.8344 -0.0833 0.2665 0.4752
0.9650 -0.2591 -0.0197 -0.0365
0.9792 -0.0045 -0.1998 -0.0351

0.7034 -0.0134 0.7105 0.0176
0.9985 -0.0258 0.0482 -0.0064
0.9845 0.0070 0.1754 -0.0014
0.9669 -0.0043 -0.2503 0.0488
0.9500 0.0771 -0.2991 -0.0464
0.9882 -0.0091 0.1529 0.0048
0.9918 -0.0079 -0.1188 0.0456
1.0000 0.0065 0.0022 -0.0016
0.9993 0.0242 0.0286 0.0019
0.9989 0.0301 0.0358 0.0031
0.9912 0.1054 -0.0174 -0.0783
0.8943 0.1620 0.1994 -0.3664
0.8878 0.4444 -0.0659 0.0997
0.9970 -0.0140 -0.0756 0.0036
0.9999 0.0035 -0.0105 0.0073
0.9989 -0.0380 -0.0271 -0.0025
0.9944 -0.0005 -0.0305 0.1011
0.8352 -0.0782 0.2676 0.4740
0.9653 -0.2579 -0.0162 -0.0367
0.9793 -0.0019 -0.1993 -0.0362

0.7034 -0.0134 0.7105 0.0176
